"AadCmdName","AadModuleName","GraphCmdName","GraphModuleName","AadParamName","GraphParamName","GraphCmdScope","GraphUri","IsV1","IsBeta"
"Get-MsolDomainFederationSettings","MSOnline","Get-MgDomainFederationConfiguration","","DomainName","","","","False","False"
"Get-MsolDomainFederationSettings","MSOnline","Get-MgDomainFederationConfiguration","","TenantId","","","","False","False"
"Add-AzureADMSLifecyclePolicyGroup","AzureAD","New-MgGroupLifecyclePolicy","","Id","Id","","","False","False"
"Add-AzureADMSLifecyclePolicyGroup","AzureAD","New-MgGroupLifecyclePolicy","","GroupId","","","","False","False"
"Set-MsolUserPrincipalName","MSOnline","Update-MgUser","","ObjectId","","","","False","False"
"Set-MsolUserPrincipalName","MSOnline","Update-MgUser","","NewUserPrincipalName","","","","False","False"
"Set-MsolUserPrincipalName","MSOnline","Update-MgUser","","ImmutableId","","","","False","False"
"Set-MsolUserPrincipalName","MSOnline","Update-MgUser","","NewPassword","","","","False","False"
"Set-MsolUserPrincipalName","MSOnline","Update-MgUser","","UserPrincipalName","UserPrincipalName","","","False","False"
"Set-MsolUserPrincipalName","MSOnline","Update-MgUser","","TenantId","","","","False","False"
"Remove-AzureADMSServicePrincipalDelegatedPermissionClassification","AzureAD","Remove-MgServicePrincipalDelegatedPermissionClassification","","ServicePrincipalId","ServicePrincipalId","","","False","False"
"Remove-AzureADMSServicePrincipalDelegatedPermissionClassification","AzureAD","Remove-MgServicePrincipalDelegatedPermissionClassification","","Id","","","","False","False"
"Confirm-AzureADDomain","AzureAD","Confirm-MgDomain","","Name","","","","False","False"
"Confirm-AzureADDomain","AzureAD","Confirm-MgDomain","","CrossCloudVerificationCode","","","","False","False"
"Get-AzureADDeletedApplication","AzureAD","Get-MgDirectoryDeletedItem","","SearchString","","","","False","False"
"Get-AzureADDeletedApplication","AzureAD","Get-MgDirectoryDeletedItem","","All","All","","","False","False"
"Get-AzureADDeletedApplication","AzureAD","Get-MgDirectoryDeletedItem","","Top","Top","","","False","False"
"Get-AzureADDeletedApplication","AzureAD","Get-MgDirectoryDeletedItem","","Filter","Filter","","","False","False"
"Remove-MsolUser","MSOnline","Remove-MgUser","","ObjectId","","","","False","False"
"Remove-MsolUser","MSOnline","Remove-MgUser","","RemoveFromRecycleBin","","","","False","False"
"Remove-MsolUser","MSOnline","Remove-MgUser","","Force","","","","False","False"
"Remove-MsolUser","MSOnline","Remove-MgUser","","UserPrincipalName","","","","False","False"
"Remove-MsolUser","MSOnline","Remove-MgUser","","TenantId","","","","False","False"
"Remove-AzureADMSRoleDefinition","AzureAD","Remove-MgRoleManagementDirectoryRoleDefinition","","Id","","","","False","False"
"Add-AzureADServicePrincipalOwner","AzureAD","New-MgServicePrincipalOwnerByRef","","ObjectId","","","","False","False"
"Add-AzureADServicePrincipalOwner","AzureAD","New-MgServicePrincipalOwnerByRef","","RefObjectId","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","ObjectId","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","CustomKeyIdentifier","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","StartDate","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","EndDate","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","Type","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","Usage","","","","False","False"
"New-AzureADApplicationKeyCredential","AzureAD","Add-MgApplicationKey","","Value","","","","False","False"
"Get-AzureADMSRoleDefinition","AzureAD","Get-MgRoleManagementDirectoryRoleDefinition","","SearchString","","","","False","False"
"Get-AzureADMSRoleDefinition","AzureAD","Get-MgRoleManagementDirectoryRoleDefinition","","Id","","","","False","False"
"Get-AzureADMSRoleDefinition","AzureAD","Get-MgRoleManagementDirectoryRoleDefinition","","All","All","","","False","False"
"Get-AzureADMSRoleDefinition","AzureAD","Get-MgRoleManagementDirectoryRoleDefinition","","Top","Top","","","False","False"
"Get-AzureADMSRoleDefinition","AzureAD","Get-MgRoleManagementDirectoryRoleDefinition","","Filter","Filter","","","False","False"
"Set-AzureADApplicationProxyApplicationConnectorGroup","AzureAD","","","ObjectId","","","","False","False"
"Set-AzureADApplicationProxyApplicationConnectorGroup","AzureAD","","","ConnectorGroupId","","","","False","False"
"Convert-MsolFederatedUser","MSOnline","","","UserPrincipalName","","","","False","False"
"Convert-MsolFederatedUser","MSOnline","","","NewPassword","","","","False","False"
"Convert-MsolFederatedUser","MSOnline","","","TenantId","","","","False","False"
"Remove-AzureADMSPermissionGrantConditionSet","AzureAD","Remove-MgPolicyPermissionGrantPolicyExclude","","PolicyId","","","","False","False"
"Remove-AzureADMSPermissionGrantConditionSet","AzureAD","Remove-MgPolicyPermissionGrantPolicyExclude","","ConditionSetType","","","","False","False"
"Remove-AzureADMSPermissionGrantConditionSet","AzureAD","Remove-MgPolicyPermissionGrantPolicyExclude","","Id","","","","False","False"
"Get-AzureADServicePrincipal","AzureAD","Get-MgServicePrincipal","","SearchString","","","","False","False"
"Get-AzureADServicePrincipal","AzureAD","Get-MgServicePrincipal","","ObjectId","","","","False","False"
"Get-AzureADServicePrincipal","AzureAD","Get-MgServicePrincipal","","All","All","","","False","False"
"Get-AzureADServicePrincipal","AzureAD","Get-MgServicePrincipal","","Top","Top","","","False","False"
"Get-AzureADServicePrincipal","AzureAD","Get-MgServicePrincipal","","Filter","Filter","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","Id","Id","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","Description","Description","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","DisplayName","DisplayName","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","IsAssignableToRole","IsAssignableToRole","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","MailEnabled","MailEnabled","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","MailNickname","MailNickname","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","SecurityEnabled","SecurityEnabled","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","GroupTypes","GroupTypes","","","False","False"
"Set-AzureADMSGroup","AzureAD","Update-MgGroup","","Visibility","Visibility","","","False","False"
"Get-AzureADMSGroupLifecyclePolicy","AzureAD","Get-MgGroupLifecyclePolicy","","Id","","","","False","False"
"Remove-AzureADApplicationOwner","AzureAD","Remove-MgApplicationOwnerByRef","","ObjectId","","","","False","False"
"Remove-AzureADApplicationOwner","AzureAD","Remove-MgApplicationOwnerByRef","","OwnerId","","","","False","False"
"Set-AzureADDomain","AzureAD","Update-MgDomain","","Name","","","","False","False"
"Set-AzureADDomain","AzureAD","Update-MgDomain","","IsDefault","IsDefault","","","False","False"
"Set-AzureADDomain","AzureAD","Update-MgDomain","","IsDefaultForCloudRedirections","","","","False","False"
"Set-AzureADDomain","AzureAD","Update-MgDomain","","SupportedServices","SupportedServices","","","False","False"
"Set-AzureADTrustedCertificateAuthority","AzureAD","","","CertificateAuthorityInformation","","","","False","False"
"Get-MsolSubscription","MSOnline","Get-MgSubscribedSku","","SubscriptionId","","","","False","False"
"Get-MsolSubscription","MSOnline","Get-MgSubscribedSku","","TenantId","","","","False","False"
"Remove-AzureADApplicationKeyCredential","AzureAD","Remove-MgApplicationKey","","ObjectId","","","","False","False"
"Remove-AzureADApplicationKeyCredential","AzureAD","Remove-MgApplicationKey","","KeyId","KeyId","","","False","False"
"Set-MsolDomain","MSOnline","Update-MgDomain","","Name","","","","False","False"
"Set-MsolDomain","MSOnline","Update-MgDomain","","IsDefault","IsDefault","","","False","False"
"Set-MsolDomain","MSOnline","Update-MgDomain","","TenantId","","","","False","False"
"Get-AzureADMSGroup","AzureAD","Get-MgGroup","","SearchString","","","","False","False"
"Get-AzureADMSGroup","AzureAD","Get-MgGroup","","Id","","","","False","False"
"Get-AzureADMSGroup","AzureAD","Get-MgGroup","","All","All","","","False","False"
"Get-AzureADMSGroup","AzureAD","Get-MgGroup","","Top","Top","","","False","False"
"Get-AzureADMSGroup","AzureAD","Get-MgGroup","","Filter","Filter","","","False","False"
"Set-AzureADMSAdministrativeUnit","AzureAD","Update-MgDirectoryAdministrativeUnit","","Id","Id","","","False","False"
"Set-AzureADMSAdministrativeUnit","AzureAD","Update-MgDirectoryAdministrativeUnit","","Description","Description","","","False","False"
"Set-AzureADMSAdministrativeUnit","AzureAD","Update-MgDirectoryAdministrativeUnit","","DisplayName","DisplayName","","","False","False"
"Get-MsolServicePrincipalCredential","MSOnline","Get-MgServicePrincipal","","ObjectId","","","","False","False"
"Get-MsolServicePrincipalCredential","MSOnline","Get-MgServicePrincipal","","ReturnKeyValues","","","","False","False"
"Get-MsolServicePrincipalCredential","MSOnline","Get-MgServicePrincipal","","AppPrincipalId","","","","False","False"
"Get-MsolServicePrincipalCredential","MSOnline","Get-MgServicePrincipal","","ServicePrincipalName","","","","False","False"
"Get-MsolServicePrincipalCredential","MSOnline","Get-MgServicePrincipal","","TenantId","","","","False","False"
"New-AzureADMSAdministrativeUnit","AzureAD","New-MgDirectoryAdministrativeUnit","","Description","Description","","","False","False"
"New-AzureADMSAdministrativeUnit","AzureAD","New-MgDirectoryAdministrativeUnit","","DisplayName","DisplayName","","","False","False"
"Get-MsolGroupMember","MSOnline","Get-MgGroupMember","","GroupObjectId","","","","False","False"
"Get-MsolGroupMember","MSOnline","Get-MgGroupMember","","MemberObjectTypes","","","","False","False"
"Get-MsolGroupMember","MSOnline","Get-MgGroupMember","","SearchString","","","","False","False"
"Get-MsolGroupMember","MSOnline","Get-MgGroupMember","","MaxResults","","","","False","False"
"Get-MsolGroupMember","MSOnline","Get-MgGroupMember","","All","All","","","False","False"
"Get-MsolGroupMember","MSOnline","Get-MgGroupMember","","TenantId","","","","False","False"
"Set-AzureADApplicationProxyConnector","AzureAD","","","Id","","","","False","False"
"Set-AzureADApplicationProxyConnector","AzureAD","","","ConnectorGroupId","","","","False","False"
"Get-AzureADUserRegisteredDevice","AzureAD","Get-MgUserRegisteredDevice","","ObjectId","","","","False","False"
"Get-AzureADUserRegisteredDevice","AzureAD","Get-MgUserRegisteredDevice","","All","All","","","False","False"
"Get-AzureADUserRegisteredDevice","AzureAD","Get-MgUserRegisteredDevice","","Top","Top","","","False","False"
"Remove-MsolDomain","MSOnline","Remove-MgDomain","","DomainName","","","","False","False"
"Remove-MsolDomain","MSOnline","Remove-MgDomain","","Force","","","","False","False"
"Remove-MsolDomain","MSOnline","Remove-MgDomain","","TenantId","","","","False","False"
"Add-MsolRoleMember","MSOnline","New-MgDirectoryRoleMemberByRef","","RoleObjectId","","","","False","False"
"Add-MsolRoleMember","MSOnline","New-MgDirectoryRoleMemberByRef","","RoleMemberType","","","","False","False"
"Add-MsolRoleMember","MSOnline","New-MgDirectoryRoleMemberByRef","","RoleMemberObjectId","","","","False","False"
"Add-MsolRoleMember","MSOnline","New-MgDirectoryRoleMemberByRef","","RoleMemberEmailAddress","","","","False","False"
"Add-MsolRoleMember","MSOnline","New-MgDirectoryRoleMemberByRef","","RoleName","","","","False","False"
"Add-MsolRoleMember","MSOnline","New-MgDirectoryRoleMemberByRef","","TenantId","","","","False","False"
"Remove-AzureADApplicationProxyApplication","AzureAD","","","ObjectId","","","","False","False"
"Remove-AzureADApplicationProxyApplication","AzureAD","","","RemoveADApplication","","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","Description","Description","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","DisplayName","DisplayName","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","ResourceScopes","ResourceScopes","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","IsEnabled","IsEnabled","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","RolePermissions","RolePermissions","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","TemplateId","TemplateId","","","False","False"
"New-AzureADMSRoleDefinition","AzureAD","New-MgRoleManagementDirectoryRoleDefinition","","Version","Version","","","False","False"
"Remove-AzureADDevice","AzureAD","Remove-MgDevice","","ObjectId","","","","False","False"
"Get-AzureADApplicationKeyCredential","AzureAD","Get-MgApplication","","ObjectId","","","","False","False"
"Add-AzureADMSApplicationOwner","AzureAD","New-MgApplicationOwnerByRef","","ObjectId","","","","False","False"
"Add-AzureADMSApplicationOwner","AzureAD","New-MgApplicationOwnerByRef","","RefObjectId","","","","False","False"
"Set-MsolUserLicense","MSOnline","Set-MgUserLicense","","ObjectId","","","","False","False"
"Set-MsolUserLicense","MSOnline","Set-MgUserLicense","","LicenseOptions","","","","False","False"
"Set-MsolUserLicense","MSOnline","Set-MgUserLicense","","UserPrincipalName","","","","False","False"
"Set-MsolUserLicense","MSOnline","Set-MgUserLicense","","AddLicenses","AddLicenses","","","False","False"
"Set-MsolUserLicense","MSOnline","Set-MgUserLicense","","RemoveLicenses","RemoveLicenses","","","False","False"
"Set-MsolUserLicense","MSOnline","Set-MgUserLicense","","TenantId","","","","False","False"
"Set-AzureADMSApplicationVerifiedPublisher","AzureAD","Set-MgApplicationVerifiedPublisher","","AppObjectId","","","","False","False"
"Set-AzureADMSApplicationVerifiedPublisher","AzureAD","Set-MgApplicationVerifiedPublisher","","SetVerifiedPublisherRequest","","","","False","False"
"Convert-MsolDomainToStandard","MSOnline","Remove-MgDomainFederationConfiguration","","PasswordFile","","","","False","False"
"Convert-MsolDomainToStandard","MSOnline","Remove-MgDomainFederationConfiguration","","SkipUserConversion","","","","False","False"
"Convert-MsolDomainToStandard","MSOnline","Remove-MgDomainFederationConfiguration","","DomainName","","","","False","False"
"Add-AzureADMSScopedRoleMembership","AzureAD","New-MgDirectoryRoleScopedMember","","Id","Id","","","False","False"
"Add-AzureADMSScopedRoleMembership","AzureAD","New-MgDirectoryRoleScopedMember","","AdministrativeUnitId","AdministrativeUnitId","","","False","False"
"Add-AzureADMSScopedRoleMembership","AzureAD","New-MgDirectoryRoleScopedMember","","RoleId","RoleId","","","False","False"
"Add-AzureADMSScopedRoleMembership","AzureAD","New-MgDirectoryRoleScopedMember","","RoleMemberInfo","RoleMemberInfo","","","False","False"
"Set-MsolCompanyAllowedDataLocation","MSOnline","","","ServiceType","","","","False","False"
"Set-MsolCompanyAllowedDataLocation","MSOnline","","","Location","","","","False","False"
"Set-MsolCompanyAllowedDataLocation","MSOnline","","","IsDefault","","","","False","False"
"Set-MsolCompanyAllowedDataLocation","MSOnline","","","InitialDomain","","","","False","False"
"Set-MsolCompanyAllowedDataLocation","MSOnline","","","Overwrite","","","","False","False"
"Set-MsolCompanyAllowedDataLocation","MSOnline","","","TenantId","","","","False","False"
"Get-AzureADUserOAuth2PermissionGrant","AzureAD","Get-MgUserOauth2PermissionGrant","","ObjectId","","","","False","False"
"Get-AzureADUserOAuth2PermissionGrant","AzureAD","Get-MgUserOauth2PermissionGrant","","All","All","","","False","False"
"Get-AzureADUserOAuth2PermissionGrant","AzureAD","Get-MgUserOauth2PermissionGrant","","Top","Top","","","False","False"
"Redo-MsolProvisionGroup","MSOnline","","","ObjectId","","","","False","False"
"Redo-MsolProvisionGroup","MSOnline","","","TenantId","","","","False","False"
"Set-MsolDeviceRegistrationServicePolicy","MSOnline","","","AllowedToAzureAdJoin","","","","False","False"
"Set-MsolDeviceRegistrationServicePolicy","MSOnline","","","AllowedToWorkplaceJoin","","","","False","False"
"Set-MsolDeviceRegistrationServicePolicy","MSOnline","","","MaximumDevicesPerUser","","","","False","False"
"Set-MsolDeviceRegistrationServicePolicy","MSOnline","","","RequireMultiFactorAuth","","","","False","False"
"Remove-AzureADMSRoleAssignment","AzureAD","Remove-MgRoleManagementDirectoryRoleAssignment","","Id","","","","False","False"
"Restore-AzureADDeletedApplication","AzureAD","","","ObjectId","","","","False","False"
"Restore-AzureADDeletedApplication","AzureAD","","","IdentifierUris","","","","False","False"
"Get-AzureADDomainVerificationDnsRecord","AzureAD","Get-MgDomainVerificationDnsRecord","","Name","","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","AccountEnabled","AccountEnabled","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","AlternativeNames","AlternativeNames","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","AppId","AppId","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","AppRoleAssignmentRequired","AppRoleAssignmentRequired","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","DisplayName","DisplayName","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","ErrorUrl","","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","Homepage","Homepage","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","KeyCredentials","KeyCredentials","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","LogoutUrl","LogoutUrl","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","PasswordCredentials","PasswordCredentials","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","PublisherName","","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","ReplyUrls","ReplyUrls","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","SamlMetadataUrl","","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","ServicePrincipalNames","ServicePrincipalNames","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","ServicePrincipalType","ServicePrincipalType","","","False","False"
"New-AzureADServicePrincipal","AzureAD","New-MgServicePrincipal","","Tags","Tags","","","False","False"
"Remove-AzureADMSConditionalAccessPolicy","AzureAD","Remove-MgIdentityConditionalAccessPolicy","","PolicyId","","","","False","False"
"Get-AzureADGroupAppRoleAssignment","AzureAD","Get-MgGroupAppRoleAssignment","","ObjectId","","","","False","False"
"Get-AzureADGroupAppRoleAssignment","AzureAD","Get-MgGroupAppRoleAssignment","","All","All","","","False","False"
"Get-AzureADGroupAppRoleAssignment","AzureAD","Get-MgGroupAppRoleAssignment","","Top","Top","","","False","False"
"Remove-AzureADContactManager","AzureAD","Remove-MgContactManagerByRef","","ObjectId","","","","False","False"
"Get-AzureADDeviceRegisteredUser","AzureAD","Get-MgDeviceRegisteredUser","","ObjectId","","","","False","False"
"Get-AzureADDeviceRegisteredUser","AzureAD","Get-MgDeviceRegisteredUser","","All","All","","","False","False"
"Get-AzureADDeviceRegisteredUser","AzureAD","Get-MgDeviceRegisteredUser","","Top","Top","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","SelfServePasswordResetEnabled","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","UsersPermissionToCreateGroupsEnabled","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","UsersPermissionToCreateLOBAppsEnabled","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","UsersPermissionToReadOtherUsersEnabled","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","UsersPermissionToUserConsentToAppEnabled","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","DefaultUsageLocation","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","AllowAdHocSubscriptions","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","AllowEmailVerifiedUsers","","","","False","False"
"Set-MsolCompanySettings","MSOnline","Update-MgOrganization","","TenantId","","","","False","False"
"Add-AzureADGroupOwner","AzureAD","New-MgGroupOwnerByRef","","ObjectId","","","","False","False"
"Add-AzureADGroupOwner","AzureAD","New-MgGroupOwnerByRef","","RefObjectId","","","","False","False"
"Redo-MsolProvisionUser","MSOnline","","","ObjectId","","","","False","False"
"Redo-MsolProvisionUser","MSOnline","","","TenantId","","","","False","False"
"New-AzureADDomain","AzureAD","New-MgDomain","","IsDefault","IsDefault","","","False","False"
"New-AzureADDomain","AzureAD","New-MgDomain","","IsDefaultForCloudRedirections","","","","False","False"
"New-AzureADDomain","AzureAD","New-MgDomain","","Name","","","","False","False"
"New-AzureADDomain","AzureAD","New-MgDomain","","SupportedServices","SupportedServices","","","False","False"
"New-AzureADApplicationPasswordCredential","AzureAD","Add-MgApplicationPassword","","ObjectId","","","","False","False"
"New-AzureADApplicationPasswordCredential","AzureAD","Add-MgApplicationPassword","","CustomKeyIdentifier","","","","False","False"
"New-AzureADApplicationPasswordCredential","AzureAD","Add-MgApplicationPassword","","StartDate","","","","False","False"
"New-AzureADApplicationPasswordCredential","AzureAD","Add-MgApplicationPassword","","EndDate","","","","False","False"
"New-AzureADApplicationPasswordCredential","AzureAD","Add-MgApplicationPassword","","Value","","","","False","False"
"Add-MsolScopedRoleMember","MSOnline","New-MgDirectoryRoleScopedMember","","RoleObjectId","","","","False","False"
"Add-MsolScopedRoleMember","MSOnline","New-MgDirectoryRoleScopedMember","","AdministrativeUnitObjectId","","","","False","False"
"Add-MsolScopedRoleMember","MSOnline","New-MgDirectoryRoleScopedMember","","RoleMemberObjectId","","","","False","False"
"Add-MsolScopedRoleMember","MSOnline","New-MgDirectoryRoleScopedMember","","RoleMemberUserPrincipalName","","","","False","False"
"Add-MsolScopedRoleMember","MSOnline","New-MgDirectoryRoleScopedMember","","TenantId","","","","False","False"
"Add-AzureADGroupMember","AzureAD","New-MgGroupMember","","ObjectId","","","","False","False"
"Add-AzureADGroupMember","AzureAD","New-MgGroupMember","","RefObjectId","","","","False","False"
"Add-AzureADDirectoryRoleMember","AzureAD","New-MgDirectoryRoleMemberByRef","","ObjectId","","","","False","False"
"Add-AzureADDirectoryRoleMember","AzureAD","New-MgDirectoryRoleMemberByRef","","RefObjectId","","","","False","False"
"Get-AzureADGroupOwner","AzureAD","Get-MgGroupOwner","","ObjectId","","","","False","False"
"Get-AzureADGroupOwner","AzureAD","Get-MgGroupOwner","","All","All","","","False","False"
"Get-AzureADGroupOwner","AzureAD","Get-MgGroupOwner","","Top","Top","","","False","False"
"Remove-AzureADDomain","AzureAD","Remove-MgDomain","","Name","","","","False","False"
"Set-MsolAdministrativeUnit","MSOnline","Update-MgDirectoryAdministrativeUnit","","ObjectId","","","","False","False"
"Set-MsolAdministrativeUnit","MSOnline","Update-MgDirectoryAdministrativeUnit","","DisplayName","DisplayName","","","False","False"
"Set-MsolAdministrativeUnit","MSOnline","Update-MgDirectoryAdministrativeUnit","","Description","Description","","","False","False"
"Set-MsolAdministrativeUnit","MSOnline","Update-MgDirectoryAdministrativeUnit","","TenantId","","","","False","False"
"New-AzureADMSPermissionGrantPolicy","AzureAD","New-MgPolicyPermissionGrantPolicy","","Description","Description","","","False","False"
"New-AzureADMSPermissionGrantPolicy","AzureAD","New-MgPolicyPermissionGrantPolicy","","DisplayName","DisplayName","","","False","False"
"New-AzureADMSPermissionGrantPolicy","AzureAD","New-MgPolicyPermissionGrantPolicy","","Id","Id","","","False","False"
"Remove-MsolScopedRoleMember","MSOnline","Remove-MgDirectoryRoleScopedMember","","RoleObjectId","","","","False","False"
"Remove-MsolScopedRoleMember","MSOnline","Remove-MgDirectoryRoleScopedMember","","AdministrativeUnitObjectId","","","","False","False"
"Remove-MsolScopedRoleMember","MSOnline","Remove-MgDirectoryRoleScopedMember","","RoleMemberObjectId","","","","False","False"
"Remove-MsolScopedRoleMember","MSOnline","Remove-MgDirectoryRoleScopedMember","","RoleMemberUserPrincipalName","","","","False","False"
"Remove-MsolScopedRoleMember","MSOnline","Remove-MgDirectoryRoleScopedMember","","TenantId","","","","False","False"
"New-MsolWellKnownGroup","MSOnline","","","WellKnownGroupName","","","","False","False"
"New-MsolWellKnownGroup","MSOnline","","","TenantId","","","","False","False"
"Get-AzureADUserOwnedDevice","AzureAD","Get-MgUserOwnedDevice","","ObjectId","","","","False","False"
"Get-AzureADUserOwnedDevice","AzureAD","Get-MgUserOwnedDevice","","All","All","","","False","False"
"Get-AzureADUserOwnedDevice","AzureAD","Get-MgUserOwnedDevice","","Top","Top","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","DomainName","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","SigningCertificate","SigningCertificate","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","NextSigningCertificate","NextSigningCertificate","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","LogOffUri","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","PassiveLogOnUri","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","ActiveLogOnUri","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","IssuerUri","IssuerUri","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","FederationBrandName","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","MetadataExchangeUri","MetadataExchangeUri","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","PreferredAuthenticationProtocol","PreferredAuthenticationProtocol","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","SupportsMfa","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","DefaultInteractiveAuthenticationMethod","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","OpenIdConnectDiscoveryEndpoint","","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","SigningCertificateUpdateStatus","SigningCertificateUpdateStatus","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","PromptLoginBehavior","PromptLoginBehavior","","","False","False"
"Set-MsolDomainFederationSettings","MSOnline","New-MgDomainFederationConfiguration","","TenantId","","","","False","False"
"Get-MsolHasObjectsWithDirSyncProvisioningErrors","MSOnline","","","TenantId","","","","False","False"
"Set-MsolDirSyncFeature","MSOnline","","","Feature","","","","False","False"
"Set-MsolDirSyncFeature","MSOnline","","","Enable","","","","False","False"
"Set-MsolDirSyncFeature","MSOnline","","","Force","","","","False","False"
"Set-MsolDirSyncFeature","MSOnline","","","TenantId","","","","False","False"
"Remove-AzureADGroupOwner","AzureAD","Remove-MgGroupOwnerByRef","","ObjectId","","","","False","False"
"Remove-AzureADGroupOwner","AzureAD","Remove-MgGroupOwnerByRef","","OwnerId","","","","False","False"
"Set-MsolCompanyMultiNationalEnabled","MSOnline","","","ServiceType","","","","False","False"
"Set-MsolCompanyMultiNationalEnabled","MSOnline","","","Enable","","","","False","False"
"Set-MsolCompanyMultiNationalEnabled","MSOnline","","","TenantId","","","","False","False"
"Add-AzureADDeviceRegisteredUser","AzureAD","New-MgDeviceRegisteredUserByRef","","ObjectId","","","","False","False"
"Add-AzureADDeviceRegisteredUser","AzureAD","New-MgDeviceRegisteredUserByRef","","RefObjectId","","","","False","False"
